comment_id,author,date,text,expected_label,model_pred,vectors
z13nt3s53sbnupdoc04cjpuwhzvdh5gyr04,Sofi Duarte,2014-09-10T23:34:14,     so cute ,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z12ijzhpitadz15sb23bgxfoilenufewr04,Walker's.Enchanted.Music.Channel,2014-09-11T02:15:22,i think they were drunk when they shot the first half of the video and then the sec on half comes in  and her boobs are magically bigger and  she s more beautiful suddenly  and the dude practically vanishes ,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z13sgp1qayzmcx0tq22dy5wqllnpfvsv0,Ken Santiago,2014-09-11T15:05:08,roar is without a doubt your best song   feel good song with a message for  everyone  good job katy,0,0,"0,-1,-1,-1,-1,-1,0,0,1"
z12sixzbalueu5irr04chv1yhpy4t5ky31g,o olek,2014-09-11T17:43:49,the great mother of the jungle  sweet and natural  i like her videos ,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z12ax3ozzsjafnboe04civtrlxzzxtbbaxs0k,Sheldon Duncombe,2014-09-11T19:09:43,http   www aaas org tech i vote view               vote sheldon please  guys  give it   stars  thanks in advance,1,0,"-1,-1,-1,-1,-1,1,-1,0,0"
z13dexprepfgfjjai04cetejapnqxjq4fj0,Misael Navarro Leon,2014-09-11T20:19:56,katy has conqueror s haki  gt   ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12zu5v4qlruc11zc04cg5rrnzjehpzwv3g,SergiBeCa Official,2014-09-12T03:39:36,can you check my videos please  don t hate me    give me one oportunity,1,1,"-1,1,-1,-1,-1,-1,1,-1,1"
z13xwb3adyricdunf223txebnov1f1aiz04,Gram Bangla,2014-09-12T09:03:16,wow very nice congrasulation i live so much http   en prothom alo com sport news       zimbabwe a team due in dhaka wednesday ,1,1,"-1,-1,-1,-1,-1,1,1,1,1"
z12fx5xbxru0i3kzu04ccpm53yjqzvlr4q00k,Dj enderman,2014-09-12T13:41:05,there is   bilion poeple on earth now stop being dumb,0,0,"-1,-1,-1,-1,-1,-1,-1,0,1"
z12ayngz3kffwhr1x22ei3agorrhebndb,Analiner Benny,2014-09-12T15:08:27,i love this shit but i disliked it because it s sucks,0,0,"-1,-1,0,-1,-1,-1,0,0,0"
z12qf5rimw3pfbw1w22pyruxovawz1dkq,Cristina Valencia,2014-09-12T15:26:38,hey guys i really want to go to a katy perry concert so im in this contest  where i need a lot of likes and im loosing    so please if you could like  this picture it would be very nice  thank you i really want to go to her  concert    https   www facebook com exagdl photos a                                                             type   amp theater ,1,1,"-1,-1,-1,-1,-1,1,-1,1,1"
z13ogjwqvuazsh0v123evnzipxyjx5fcv,ENZOxDV9,2014-09-12T19:45:34,this video is very inaccurate  a tiger would rip her face of,0,0,"-1,-1,-1,-1,-1,-1,-1,-1,0"
z12tclby1nuyflgbw04cdnyg3zfvefn5lrg0k,Technibility,2014-09-12T21:08:47,great video by a great artist in katy perry  admire her creativity  check  out our channel for no nonsense mobile tech reviews and comparisons as well  as an iphone   and   plus review and comparison ,1,1,"-1,1,-1,-1,-1,-1,1,1,1"
z13rv5abiqvggpsz304cdr54xnndwtxbl44,Yoshi does Minecraft,2014-09-12T21:41:24,are those real animals,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z13dgdph5vnutpnq004ci3lbtymmtlphrto0k,MyNameIs Leah,2014-09-13T12:27:00,hey guys   can you please subscribe to my channel because i m gonna filming a video so  hope you guys like it and thank you so much for you re support  xoxo leah    lt   ,1,1,"-1,-1,-1,-1,-1,-1,-1,1,1"
z13is3w4ixr5cjkwv04cibzocqeicbfoxsc0k,Steve Gallagher,2014-09-13T15:05:12,maybe the best music video in the last    years  this is how pop music is  done folks ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z13oilua4nu5ulzs122xvdc5skfqzfy5y04,Jouri Osman,2014-09-13T15:05:13,i love katy perry  lt    lt  ,0,0,"-1,-1,0,-1,-1,-1,0,0,-1"
z12nsngbgzqwyxnmk22sibsqbwqlzfuva,John Chen,2014-09-13T15:37:09,boooobs,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z13kvddrenfhxjeod04cg11pkk2sg1vbr0c,Buffo hrdfjiu,2014-09-13T17:48:14,i really don t understand how this has     million views lol  i m not  hating or anything  it s just confusing  ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z12nfn4yazrphtzwi04cchahoxqlvtc4mvk0k,KatyPerry Queen,2014-09-14T09:47:10,its almost katys birthday  october   th lets say happy birthday to katy    ,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z13wwx4g2wmufxn0t235flwo5qu2sdrs3,Abhi Vats,2014-09-14T10:27:26,katy perry you are looking soo pretty damn cute        ,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z12njp45xonlypf2x23ketjjpzjee3cyt04,bea boots,2014-09-14T12:42:56,great song you go katy ,0,0,"0,-1,-1,-1,-1,-1,0,0,-1"
z13tuhgotq3ifrl0423uwx35trelwdwdd,jay cruz,2014-09-14T13:52:43,looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12lcb0rxw3qtlsqm04cebpbjkqjtdza1xs0k,Veronica Kkk,2014-09-14T14:17:49,my telephone ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z13lwjvwbrqgdrdut22qhf54gvqwuz1nv,Thalia Grace,2014-09-14T15:55:13,this comment will randomly get lot s of likes and replies for no reason  i  also like jello  strawberry jello ,0,1,"-1,-1,-1,-1,-1,-1,-1,1,0"
z13ejhmaiyjmcrlgw04ccvqwdobqtjn4ea4,David Sean,2014-09-15T10:53:46,hey guys  i ve made a amazing smiley t shirt of all the things you wear   your expression is the most important and remember all the statistics in  the world cant measure the warmth of a smile  if you re a big fan of  t shirts and want to gets more happiness  it s perfect for you   check this  out and buy it at www teespring com smiley       thanks you guys so  much    ,1,1,"-1,1,-1,-1,-1,-1,-1,1,1"
z13mxjrbuyv5slha204cjdwg0wauylyap3w,Peter Wilkes,2014-09-15T15:48:57,really want this video to get   billion views  would be amazing ,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z12wj5g52rzbcvprl04cenuj1yyifhxq3hw,LuckyMusiqLive,2014-09-15T17:47:57,katy has the voice of gold  this video really brings the lyrics to life  i  am a rapper with       subscribers   thumbs up if you hate when you take a  shit and the water splashes your nuts,1,1,"-1,-1,-1,-1,-1,-1,1,1,1"
z13kdx4bjwevyfhfy222jhvo2nvsdxzyt04,Alanoud Alsaleh,2014-09-15T18:27:56,i started hating katy perry after finding out that she stole all of the  ideas on her videos  from an old comic book  yet  her music is catchy  ,0,1,"-1,-1,-1,-1,-1,-1,-1,1,1"
z12vwdpzylnfhdhoc04cfxhbdrjqed2rjh4,jose ramon Bocarejo,2014-09-15T23:53:03,how can this song have     million views while there are only   million  people in the world ,0,0,"0,-1,-1,-1,-1,-1,0,0,0"
z124spyhambnyly1l223gzliqmqxyxzy304,Magic Johnson,2014-09-16T03:36:41,katy perry is garbage  rihanna is the best singer in the world  ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,1"
z12ju5uxzvfmv1yzr04cdn2zjvvbfpdjglo0k,Nick M,2014-09-16T03:45:43,https   www reverbnation com slicknick    songs,1,1,"0,-1,-1,-1,-1,1,-1,1,-1"
z13wxrja2ny2jfq0r22ojhwwdpimt5ogu04,Chloe Steiner,2014-09-16T04:11:05,katy perry is part of me katy perry is my firework katy perry  i love you,0,1,"-1,-1,0,-1,-1,-1,1,0,1"
z12wc1vj2mytepiki22lf5bggrynfloa304,Rolando Viray,2014-09-16T07:11:53,this song was good until it got overplayed the hell out of on radio,0,0,"0,-1,-1,-1,-1,-1,0,0,0"
z13mel5zokapi1ax004cg3goburlghkwdk40k,Jian Li,2014-09-16T07:45:05,see it all  human folly right ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z13gsbt40s25vre2q23rdtmxepytftaei,Jana Trpevska,2014-09-16T10:46:47,great this is a song,0,0,"0,-1,-1,-1,-1,-1,0,0,-1"
z13ye5lzknauy3ilv22nfbm5kyjgdbo1h,Amana Amjad,2014-09-16T11:36:51,awesum song   jus luv it ,0,0,"0,-1,-1,-1,-1,-1,-1,0,-1"
z12vibnqjrygfn0p404cc1loanvyw54pcmw0k,Nathan Waterhouse,2014-09-16T14:21:04,please check out my acoustic cover channel    thanks ,1,1,"-1,1,-1,-1,-1,-1,-1,1,-1"
z13ithgi0zjwz15rn04cclkgxpafydzocrs0k,Harrison Lloyd,2014-09-16T20:32:46,imagine this in the news crazy woman found acting like a tiger and bit jims  ear off,0,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z13nhjbxcwe4stwwz04cfpfoqrzghr540ns0k,Mandeep Kaur,2014-09-16T21:03:17,selfie alert,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12nj5gwruilz5a4y04cfdda2wfgz1lwecg,Chris Madzier,2014-09-16T22:50:28,your going to hear me roar                soundsofsunday ,0,1,"-1,-1,-1,-1,-1,-1,-1,1,-1"
z13wthrbisjqg5cm423qxnpopsrowzvzg04,DatoJason Jason,2014-09-17T19:52:54,it is a shit,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z13ighypdmuywprvc222crt42va2ctluz,Vena Veno,2014-09-17T22:22:44,she loves vena  trojmiasto pl vena bus taxi o      html,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z13cyrkatpfnixkis04cinqqhmbuvhspvqk0k,Pettrus Ortega,2014-09-18T11:35:49,this is a competition to meet my idols  it would mean so much if you guys  will like this pic on ig  http   instagram com p smzdivopxb ,1,1,"-1,-1,-1,-1,-1,1,-1,-1,1"
z12ijdi5kuimjphgy04cjzxxzyusg3xjoyc0k,Ari4Cortez5Ortiz 9Uria,2014-09-18T15:57:36,katty perry please say in one of your new videoes that they follow the  girls girls please,1,1,"-1,-1,-1,-1,-1,-1,-1,1,1"
z12iwnkoukqythvf022xx1ii4xisfn2dd,Emma C,2014-09-18T22:27:19,i am a big fan of you and i love you,0,1,"-1,-1,0,-1,-1,-1,-1,1,1"
z132jzfbbpf1w3ejj04cen2wcx2bef0oeo40k,J MP,2014-09-19T14:15:13,https   viralangels com user d aaacwk,1,1,"-1,-1,-1,-1,-1,1,-1,1,-1"
z13jffkgavyhv5tkq22lyboo2subj1vu0,Tushti Chakraborty,2014-09-19T15:30:47,i  lt   katy perry ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12zyrnp1unbczz0v23mhr3wwoa0vfcak04,Kaida Tong,2014-09-19T19:25:33,since she is a feminist champion  why would she want to reinforce the  stereotype of girls being girly by painting the nails of an elephant that  probably wouldn t even appreciate it ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z13jcrsplozwthwj204cdpspeobusp3ie54,roflcopter2110,2014-09-19T23:15:14,http   thepiratebay se torrent          the expendables        dvdscr xvid dingo ,1,0,"-1,-1,-1,-1,-1,1,-1,0,-1"
z12vzxcymvqtyrx3s22hi5ep1yq5cvmld,roflcopter2110,2014-09-19T23:18:41,http   thepiratebay se torrent          the expendables        dvdscr leaked clean xvid mp  rarbg ,1,0,"-1,-1,-1,-1,-1,1,0,0,1"
z12pgx55amraefo3423kchdy1tmeu1avo,Darth Vaderbro,2014-09-20T00:05:45,if interested in making extra money by internet use the next link www swagbucks com refer nonturtle  ,1,1,"-1,-1,-1,-1,-1,-1,-1,1,1"
z12twzjoszz0xxuo304civmjxyjiv3hg5rw0k,MrCollinGabriel,2014-09-20T00:50:13,this is fucking shit  from the first notes  that becomes clear  complete  and utter shit  may god come and cleanse the earth of the complete and  utter idiocy which is humankind ,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z13gy5vi3kzfzbtyu04cctyzpuz3vfqgw1w,citywok68,2014-09-20T03:45:12,hey guys plz check out my youtube channel to c funny   girls   cup reaction  thanks and plz subscribe  thanks,1,1,"-1,1,-1,-1,-1,-1,-1,1,1"
z12xtzhzyr2lx53oo04cexm5vlrvxptiywo0k,sarah fitzgerald,2014-09-20T07:43:50,please subscribe every sub gets a shout out tell me what type of videos u  want and i will try make it happen,1,1,"-1,-1,-1,-1,-1,-1,-1,1,0"
z12ltv24dmert1m1k23ajhgo4kydixwnf,Mohammad Abdelhafez,2014-09-20T12:33:21,hey guys subscribe to my channel for no reason  please   ,1,1,"-1,-1,-1,-1,-1,-1,-1,1,1"
z13bttm5gxecfvrqq04cevkpuxj5s1u5ys40k,Vane Cavazos,2014-09-20T15:39:44,katycat  https   m facebook com profile php id                 ,1,1,"-1,-1,-1,-1,-1,1,-1,1,-1"
z12zttujlvi5iptyo04cfnyq4rqeip0bpt40k,Sarcataclysm,2014-09-20T23:11:39,at least she didn t get rid of her completely useless makeup ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z12zzvtjxkn1tvdpy04cgvcrxprhypz5oek,The Technology Zoo,2014-09-21T14:48:53,i love roar and katy perry  she is my favorite singer and sometimes i just  mute the volume and look at her ,0,0,"-1,-1,0,-1,-1,-1,0,1,0"
z13byjoiuqvhctxc423ahhxafrizwhfto,tonya parker,2014-09-21T23:01:03,this is the best of the best video in world                             ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z13wvdhxeyqeidsmz22jehupivbqxjvtp,Ramen Noodles,2014-09-22T05:28:44,she s got it all  incredible voice  extremely hot  nice tits,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z132zl1rupqcylbep23jgfig3um3ct5vv,KatyPerry TheQueenOfPop,2014-09-22T06:50:24,   gt attention katycats  katy leads with   noms at this year mtv ema  do vote daily for her  tv   mtvema  com vote  delete spaces  thumbs up and share on fb,1,1,"-1,-1,-1,-1,-1,-1,-1,1,1"
z133unbosvyetbf4n04ccboqbqnydzhrtg4,tomo fr,2014-09-22T08:36:36,i really like this song ,0,0,"0,-1,-1,-1,-1,-1,-1,0,-1"
z12pi3wbqljkwjher23stftwykbzid1fv,Hany Faisal,2014-09-22T10:08:17,my son love so much,0,0,"-1,-1,0,-1,-1,-1,-1,0,-1"
z13iijhzqwz4gxek122ugd3bllbks1011,Alef Paulo,2014-09-22T14:33:15,y love you,0,0,"-1,-1,0,-1,-1,-1,0,0,-1"
z12offlxfo2hi110l23wt52jsob5x1pic04,Big BossVEVO,2014-09-22T17:26:19,follow me on instagram bigboss   ,1,1,"-1,-1,-1,-1,-1,-1,-1,1,-1"
z13ighawfwy5y5t5a04ccnp5dozetzfpq0g,Snipe Last,2014-09-22T19:34:46,why the elephant have a broken horn,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12sfnzallq5t5iki23gfbjb0ynxgxjyc04,Vincent Lenzi,2014-09-22T23:23:33,free itunes     giftcard codes  http   shhort com a r oocnjqu b,1,1,"-1,-1,-1,-1,-1,1,1,1,1"
z13zyrkanyf2y3cxw04chznrcxmefpkpf3s,Shane Lumsden,2014-09-23T10:42:34,where did she find all that make up in a freakin jungle  ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,0"
z134hvcalzjkd11w304ccxlhipnqudd5hkw0k,Danuchi zuuzu,2014-09-23T14:55:49,so cute that monkey      ,0,0,"-1,-1,-1,-1,-1,-1,-1,0,-1"
z12isxfbaqulfttva23qjxkwem2bcvlyv04,Ghazwan Mattoka,2014-09-23T17:19:23,nice song,0,0,"0,-1,-1,-1,-1,-1,0,0,-1"
z13guzigaxftzpnis04cjzp5itbwjvkqjk00k,Na'RUtO AnImE,2014-09-23T18:06:18,subscribe please ,1,1,"-1,-1,-1,-1,-1,-1,-1,1,-1"
z12xe1uw2sv3i1dm322nhrcazuitt3cjv04,Ronnie Cromer,2014-09-24T14:45:16,you are all sheep  period  this is terrible music ,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z13wzf2p0vmxyxgpq04cj1qaqvn3j5uigwg0k,Edouard Reyes,2014-09-24T19:31:10,a  friend of mine has invented a big dick formula  he had a small dick     inches  and he did some research about this topic  during the research  he  found out the secret knowledge of penis enlargement  he applied what he  had learned and now he has a   inch dick  he was absolutely amazed by his  results  of course  it took a few months  therefore  he has written a book  about this issue in order to help guys  he asked me to promote his book     so  guys if you are interested and for more info check this out  https   payhip com b otib    he is selling it for symbolic    thank you   ,1,1,"-1,1,-1,-1,-1,1,-1,-1,1"
z12yj3cwwqf4vlb2d23au5zhhvjpjth2o,The Technology Zoo,2014-09-25T02:20:26,in the beginning she was scared off everything and next thing you know she  is out in a leopard bikini ,0,1,"-1,-1,-1,-1,-1,-1,-1,1,0"
z13gu5abbqrhtz3sd235fbfysyemhzwb304,MR magic man,2014-09-25T10:42:47,please look at my channel,1,1,"-1,-1,-1,-1,-1,-1,-1,1,-1"
z13zwvkqmnr0sxbte230szzgpzudspu5l04,Sam Banfield,2014-09-25T19:32:29,my three bigger secrets are  i don t think i m good enough for me skinny  size  i m bisexual and i sweat really freaking bad when i m nervous     check out secret by austin mahone s new single ,1,1,"-1,1,-1,-1,-1,-1,-1,0,0"
z13lj1oyrkmrery5o04cjfuitwyagldauxs0k,nailey nicool,2014-09-25T20:24:40,https   www facebook com pages nailey nicool                 ref hl like  mee,1,1,"-1,-1,-1,-1,-1,1,-1,1,1"
z12jj5kyfrjjhbq4e04cenuj1yyifhxq3hw,LuckyMusiqLive,2014-09-25T22:54:00,katy is beautiful  and this song is catchy  i m a rapper with        subscribers   thumbs up if you hate when you take a shit and the water  splashes your balls,1,1,"0,-1,-1,-1,-1,-1,1,1,1"
z13yjbgh1qzmxly5o04cfxm5vumeibdgq1w,Wonderfulkid,2014-09-27T01:46:14,i love her green eyes,0,0,"-1,-1,0,-1,-1,-1,-1,0,-1"
z12iwthq2zn5xtxcc23hw1jjxmzddt3ft,Radiovarietyshow,2014-09-27T20:00:52,i hear this all the time on radio and its really irritating  that being  said  i like the video,0,0,"-1,-1,-1,-1,-1,-1,0,0,0"
z13vdlhzymiuvvd2h224yxwomxrhczqdw,Beryllium,2014-09-27T21:21:50,hi everyone  my dream is to have passionate sex with katy perry  some people do not believe in mebut maybe you will  sex is a giant part of my life and it pushes me to be a better person  please give me a chance by giving me a thumbs up  if you love my ambition please subscribe ,1,1,"-1,-1,0,-1,-1,-1,1,1,1"
z12us3jzyurkxzntu22bvnpwskjdx1jkk,Vincenzo Canino 98,2014-09-28T12:38:26,fantastic   ,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z13zy5kytmzgcvets23hin2weuffu3tyb04,Emilie Tifani,2014-09-29T15:33:59,j aiiima plzzz  https   www facebook com pages  c    c c  b l ce b  al ma ce b b ce b t                 ,1,1,"-1,-1,-1,-1,-1,1,-1,1,1"
z13uubvixwruz1bjo04cjzia5mn4jna5bo40k,Daniel Brave,2014-09-29T19:18:09,https   vimeo com          ,1,1,"-1,-1,-1,-1,-1,1,-1,1,-1"
z12yhfh4rwqyetoep22psxorpyi5d5ihj04,Λυδία Γκ,2014-09-30T16:18:44,she s awesome xd,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z13mhf4b5pqigtmgp04cf3korzytgzwqwsg0k,Rayana Santos,2014-09-30T23:41:57,katy perry songs aren t that bad ,0,0,"0,-1,-1,-1,-1,-1,0,0,-1"
z123tffrdqzbcd5ft234gznazwrhv1pl3,Nadeen Efein,2014-10-01T21:15:49,hi beaties  i made a new channel please go check it out and subscribe and  enjoy ,1,1,"-1,1,-1,-1,-1,-1,-1,1,0"
z13ugh0owyazefisp23pftph1mubdxozc04,Priyanshu Panta,2014-10-02T13:17:36,https   www facebook com pages hiphop express                                 like this page yo,1,1,"-1,-1,-1,-1,-1,1,-1,1,1"
z125cdgp4qvxtpcj204cgbjjllbsj3zxdfo,Tiffany Isaiz,2014-10-02T22:53:52,our beautiful bella has been diagnosed with wobbler s syndrome  there is no  way we could afford to do her mri or surgery  she is not just a dog she is  a very special member of our family  without the surgery we fear we will  lose her  please help   http   www gofundme com f ekgw,1,0,"-1,-1,-1,-1,-1,1,0,-1,0"
z13xd30auyngcdn4m04cgfkznnnae1obb2k,Mehmet Ertuğrul Tohumcu,2014-10-03T15:28:05,https   www facebook com pages komedi burda gel                ,1,1,"-1,-1,-1,-1,-1,1,-1,1,-1"
z122gn04syvfep31i22zd1xh1p2bul5g504,Sanfermuebles Muebles,2014-10-03T19:58:57,https   www facebook com profile php id                ,1,1,"-1,-1,-1,-1,-1,1,-1,1,-1"
z131yf5grx3hv1rxb04cdx0zexadztqgxrg0k,Gasser ElLord,2014-10-05T13:59:39,that s good   ,0,0,"-1,-1,-1,-1,-1,-1,0,0,-1"
z13gwfnb3pqgzhgmi221epogwszbhdcg104,alin silviu lazar,2014-10-05T15:13:27,http   www googleadservices com pagead aclk sa l amp ai csyoeb wxvpcfl d  abgpydgbjdpm ih mhu  wbgjxbv sbeaegkn ljvcf byh f     byiofgicahkabskg  wpiaqkpah kmc hbpm qambyapbbkoekwfp kullxqi mg o  hvze efmqrg tu llbu fsz gn hbkjhbx m  w ts   dx hwpdx kazsj o siecvjjmbnswyijecqvhxlbdzstubofaloyinwm  roocpps auat zguickm li  duwmabzqvene trfazorltbb   vzyv xi hbnq nvh  mrbge sibgggbgkab jeycg amp num   amp cid  ggs m  ma ti  fs mvpics amp sig aod    ofc seh  pop jyrbs x  heenq amp client ca pub                  amp adurl http   blog  parale ro         challenge pentru afiliati aplica la noile programe de afiliere si fii business boomerul lunii  amp nm   amp mb   amp bg  a qouc q  v  qiaaabpugaaacsqar  vgoqwqxjmpuyvkosf k q bvkf ze jhnc ovckkxcbafzzpajibxwbvvq jrdgz q rinlwgaby bxlfw ma dk rjg  zkryizwqdi hxgge tndd abfltfkbmbffcjixnthwbwkj n onlh d eveagphoewxogbnu ibgtrkgnacq oibgmzgafnsc lsariqj hqr t  dwv  biy k i y yublotde  xvklnveadzzf l xryqke wsur edljwgk flq qaldi waznuysgqjnrdy vucklplzonyisdkc ebx  dbhjzdw lbsjbi  gxm d p krhv xinqli    wqbahs zx mjhw vwrkpxfoeks ,1,1,"-1,-1,-1,-1,-1,1,-1,1,0"
z13ccdhqkujfe3i3s221tj5h1wmrfjibe04,Amanda C,2014-10-05T23:21:13,awesome video this is one of my favorite  songs,0,0,"0,-1,-1,-1,-1,-1,0,1,-1"
z12zer0p2uaowfzqu04ccnczoyyryjj5u1s,Annie Trace,2014-10-06T16:13:36,if only i had the body like katy perry      she looks so hot  i love her     ,0,0,"-1,-1,0,-1,-1,-1,0,0,0"
z13yele45yacxp1ux22muvvg2virwhwxh04,Magic Man,2014-10-06T19:57:32,download rapid facebook for free now https   play google com store apps details id com rapid facebook magicdroid,1,1,"-1,-1,-1,-1,-1,1,1,1,1"
z12ih1iyqojdhlxgu04cdhsb1ofdtll5a3g,Deepty Awasthy,2014-10-07T03:41:31,the song is very good    but the video makes no sense   just a nonsense  video   i mean she is telling her story of being stuck on an island  but  the song doesn t fit in the situation   but nvm   the song is good,0,0,"0,-1,-1,-1,-1,-1,0,0,0"
