comment_id,author,date,old_text,expected_label,cid,text,model_pred,vectors,signal_strength
z13xytyybsypw34yv04cc33xkke1grugh2w,cake cat,2014-01-20T04:45:34,if you like roblox minecraft world of warcraft gta5 mario suscribe to my  channel﻿,1,42,if you like roblox minecraft world of warcraft gta  mario suscribe to my  channel,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z13autsqgzblcx3w104chr4r2kexd10rxc0,DropShotSk8r,2014-01-19T04:27:18,"Came here to check the views, goodbye.﻿",0,32,came here to check the views  goodbye ,1,"-1,1,-1,-1,-1,-1,-1,-1,-1,-1",1
z12kcx2ahwmpupnw004cdt3rwqfes3xgbns0k,Mehmet Demirel,2014-11-05T21:25:27,http://www.gcmforex.com/partners/aw.aspx?Task=JoinT2&amp;AffiliateID=9107﻿,1,141,http   www gcmforex com partners aw aspx task joint  amp affiliateid     ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13tj514otzlurfbc04ccjwhrnmej1iihqw0k,Brandon Pryor,2014-01-19T00:36:25,I dont even watch it anymore i just come here to check on 2 Billion or not﻿,0,29,i dont even watch it anymore i just come here to check on   billion or not,1,"-1,0,-1,-1,-1,-1,-1,-1,-1,-1",1
z12ohdxjtsatvppjb04cctprprb1slnxdf4,OutrightIgnite,2013-12-01T03:30:55,Show your AUBURN PRIDE HERE: http://www.teespring.com/tigermeathoodie﻿,1,23,show your auburn pride here  http   www teespring com tigermeathoodie,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12qth5j0ob1fx3q404chvy4fz32tbkpllk0k,Tony K Frazier,2013-11-28T23:57:13,http://ubuntuone.com/40beUutVu2ZKxK4uTgPZ8K﻿,1,19,http   ubuntuone com   beuutvu zkxk utgpz k,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13vxpnoxsyeuv2jr04cctprprb1slnxdf4,OutrightIgnite,2013-11-28T21:55:02,http://www.ebay.com/itm/171183229277?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿,1,18,http   www ebay com itm              sspagename strk meselx it amp  trksid p     m     l     ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12oglnpoq3gjh4om04cfdlbgp2uepyytpw0k,Francisco Nora,2013-11-28T19:52:35,please like :D https://premium.easypromosapp.com/voteme/19924/616375350﻿,1,15,please like  d https   premium easypromosapp com voteme                ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z122wfnzgt30fhubn04cdn3xfx2mxzngsl40k,Bob Kanowski,2013-11-28T12:33:27,i turned it on mute as soon is i came on i just wanted to check the  views...﻿,0,8,i turned it on mute as soon is i came on i just wanted to check the  views   ,1,"-1,1,-1,-1,-1,-1,-1,-1,-1,-1",1
z13hxl3yoqmlvdlnu23atlqgsoyevlsse,Artsi,2014-01-20T18:52:12,Pls follow this channel!! http://www.twitch.tv/sevadus﻿,1,56,pls follow this channel   http   www twitch tv sevadus,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z124fn5ahqnfdbxtg23ihlijyqjqtr1lk,Oh 1080s,2014-11-02T01:08:10,Sub my channel!﻿,1,73,sub my channel ,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",1
z12lubwrvv35zpzub23ywxbbiuawjbalc,Ariel Baptista,2014-11-02T05:06:46,http://www.ebay.com/itm/131338190916?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿,1,74,http   www ebay com itm              sspagename strk meselx it amp  trksid p     m     l     ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13ezz5zsz3pyhyip04cibtpwwbdejzrmlk0k,TheHariiiii,2014-11-02T16:17:11,-----&gt;&gt;&gt;&gt;  https://www.facebook.com/video.php?v=10200253113705769&amp;set=vb.201470069872822&amp;type=3&amp;permPage=1  &lt;--------﻿,1,79,      gt  gt  gt  gt   https   www facebook com video php v                   amp set vb                 amp type   amp permpage     lt         ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12jud4o3n34v5wph04ce3db0y2njn55gog0k,Kaya Roberts,2014-11-02T20:00:37,Admit it you just came here to check the number of viewers ﻿,0,82,admit it you just came here to check the number of viewers ,1,"-1,1,-1,-1,-1,-1,-1,-1,-1,-1",1
z12xxjkwevvjzvvms22xz3sjqovty3qip04,Prim N.,2014-11-02T22:48:21,"Just coming to check if people are still viewing this video. And  apparently, they still do.﻿",0,83,just coming to check if people are still viewing this video  and  apparently  they still do ,1,"-1,1,-1,-1,-1,-1,-1,-1,-1,-1",1
z135fnx4ntvdx1rzn04cih1ihmqtsrbzcno0k,Backup Plus,2014-11-03T17:39:07,Suscribe My Channel Please XD lol﻿,1,87,suscribe my channel please xd lol,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",1
z12wvpdwfzzkfrerq04civhigpqrcxmxjzc0k,Никита Безухов,2014-11-03T21:38:17,https://www.indiegogo.com/projects/cleaning-the-pan--2    please halp me  with my project﻿,1,91,https   www indiegogo com projects cleaning the pan       please halp me  with my project,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12mtx5hxnutsxzfn23tsljjrm2mwxtwm04,Олег Пась,2014-11-03T23:29:00,Plizz withing my channel ﻿,1,96,plizz withing my channel ,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",1
z121ft552pzpzhiab04cffmwitfii3lr5v40k,Crooked Gaming,2014-11-04T00:00:57,I made a gaming channel (Unique right?) :L Angry Minecraft!﻿,1,97,i made a gaming channel  unique right    l angry minecraft ,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",1
z13sx1mitrmpcls3f22hi5ep1yq5cvmld,roflcopter2110,2014-11-04T02:22:06,http://thepiratebay.se/torrent/6381501/Timothy_Sykes_Collection﻿,1,100,http   thepiratebay se torrent         timothy sykes collection,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13dsnfaozyyil4m322jijgx5m3aehem2,Emerson Zanol Zanol,2014-11-04T13:48:04,need money?Enjoy https://www.tsu.co/emerson_zanol﻿,1,105,need money enjoy https   www tsu co emerson zanol,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13oyfkydl30exyip04cejozdtahgvx44ao,Pat M,2014-11-05T00:21:29,gofundme.com/grwmps﻿,1,114,gofundme com grwmps,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",1
z135vx5jfu2mfvwvr22cj11wupbtfr1gz04,MrBrunoExtreme,2014-11-05T15:10:43,Suscribe my channel please﻿,1,123,suscribe my channel please,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",1
z13xhp2xmkeowtbyo04cffggylf3yjjpsns0k,Brotha B,2014-11-05T16:18:58,"Like getting Gift cards..but hate spending the cash.... Try Juno Wallet !!! At Juno Wallet you can earn money for gift cards such as ; Nike, Gamestop,  Amazon , Ebay Etc &amp; its easy  Earn money by doing simple task like watching videos..downloading apps &amp;  you can even earn money by inviting your friends to join...its free for  signup Sign up today &amp; use promo code BD3721315﻿",1,130,like getting gift cards  but hate spending the cash     try juno wallet     at juno wallet you can earn money for gift cards such as   nike  gamestop   amazon   ebay etc  amp  its easy  earn money by doing simple task like watching videos  downloading apps  amp   you can even earn money by inviting your friends to join   its free for  signup sign up today  amp  use promo code bd       ,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",1
z12wsx5amr3ahbgl122mc5qr5v23vnist,Neely Nesley,2014-11-05T20:19:26,"Dance dance,,,,,Psy  http://www.reverbnation.com/msmarilynmiles﻿",1,137,dance dance     psy  http   www reverbnation com msmarilynmiles,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13ghjrh5vqbetiw104chhdrlsv0szfqbxk0k,KodysMan Dunt Know,2014-11-05T21:10:09,https://www.tsu.co/KodysMan plz ^^﻿,1,139,https   www tsu co kodysman plz   ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13uud25otb0ird2h230chu54neyehsbg04,Tofik Miedzyń,2014-11-13T21:48:26,https://www.facebook.com/tofikmiedzynB/photos/a.1496273723978022.1073741828.1496241863981208/1498561870415874/?type=1&amp;theater ﻿,1,341,https   www facebook com tofikmiedzynb photos a                                                                type   amp theater ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12he50arvrkivl5u04cctawgxzkjfsjcc4,Photo Editor,2015-06-05T14:14:48,hi guys please my android photo editor download. thanks https://play.google.com/store/apps/details?id=com.butalabs.photo.editor﻿,1,352,hi guys please my android photo editor download  thanks https   play google com store apps details id com butalabs photo editor,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13eglu51lmgxbhj304cfh2ifo3phfqwa3k,Maximus Decimus Meridius,2015-03-21T19:57:26.765000, <br />Please help me get 100 subscribers by the end of the night. Thx﻿,1,966,  br   please help me get     subscribers by the end of the night  thx,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z12jxb3rkze0jljrq04cib0xbxbrt3mae1k,Fredrik Jonsson,2014-10-19T16:07:16,Thank you KatyPerryVevo for your instagram likes @axeljonssons﻿,1,581,thank you katyperryvevo for your instagram likes  axeljonssons,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z12ig3mwynaxu5vtr23ed33wdofvwp2ve,hassan ss,2014-11-05T11:36:42,https://www.facebook.com/photo.php?fbid=313454548839369&amp;set=a.207230212795137.1073741825.100005244783212&amp;type=1&amp;theater  1111111111111111111﻿,1,644,https   www facebook com photo php fbid                 amp set a                                            amp type   amp theater                     ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12ltb3iavfkyl4yr04cjperksqvs51otyg0k,Truc Ng,2014-11-04T13:13:28,https://www.facebook.com/myfunnyriddles﻿,1,642,https   www facebook com myfunnyriddles,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12yehjxukfljxa2x23iyhoqjna4zp0mi,Bruno Alderete,2014-11-02T14:15:55,EVERYBODY PLEASE VOTE KATY AT EMA 2014 !!!!!  Best song  Best female Best pop Best live Best look  Best video  PLEASE VOTE KATY !!!!! PLEASE PLEASE PLEASE !!!!! VOTE VOTE VOTE !!!!! KATY KATY KATY !!!!!﻿,1,639,everybody please vote katy at ema             best song  best female best pop best live best look  best video  please vote katy       please please please       vote vote vote       katy katy katy      ,0,"1,-1,-1,-1,-1,-1,-1,-1,-1,-1",1
z13vcxagnwzruv4yn04cg3dzxsvkelcqgyk0k,Nedim Alp SEÇGEL,2014-11-01T02:37:29, Facebook account HACK!! http://hackfbaccountlive.com/?ref=4477063﻿,1,635, facebook account hack   http   hackfbaccountlive com  ref        ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13xzfroimzmyxp4o04cdn1i3wypsflpj4k,Grace R,2014-10-31T01:02:53,https://www.facebook.com/antrobofficial﻿,1,631,https   www facebook com antrobofficial,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z125idl4dkrwsdlbj04ccpvbcqjbt3hbbqk0k,Mauro Tricolor,2014-10-30T20:43:47,http://minhateca.com.br/mauro-sp2013/Filmes+Series+Desenhos+Animes+Mp3+etc﻿,1,630,http   minhateca com br mauro sp     filmes series desenhos animes mp  etc,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13hst3ihoetvtdls221z1khwtfmutjdd,abdilefe,2014-10-18T19:09:29,Plz help me getting 1.000 Subscribers tonight/today.  Thanks to all who sub me :)﻿,1,577,plz help me getting       subscribers tonight today   thanks to all who sub me   ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z122gn04syvfep31i22zd1xh1p2bul5g504,Sanfermuebles Muebles,2014-10-03T19:58:57,https://www.facebook.com/profile.php?id=100007085325116﻿,1,531,https   www facebook com profile php id                ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z123ynxxyou1wrzri04cjh2buyfez5jjxcw,Brandon Tomlin,2014-10-17T18:34:08,Like my page please...  https://m.facebook.com/Dreaddis?ref=m_notif¬if_t=fbpage_fan_invite&amp;actorid=1442646731  ﻿,1,572,like my page please     https   m facebook com dreaddis ref m notifif t fbpage fan invite amp actorid             ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z124whipbluof3y2t23gvfmb1la2w5aw204,Bi - Bases of Image [Musical videos],2014-10-15T11:02:31,Visit my channel﻿,1,566,visit my channel,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",1
z12kulnquwqogxxj104chtgr4vbxvt4zg5k,Rick Casse,2014-10-15T05:00:50,VOTE FOR KATY FOR THE EMAs! #KATYCATS  http://tv.mtvema.com/artists/katy-perry/i38xh1﻿,1,564,vote for katy for the emas   katycats  http   tv mtvema com artists katy perry i  xh ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12suvdjtluxipdj004cdh5ymvukufbrl4w,Fred Smith,2014-10-12T21:53:00,https://www.indiegogo.com/projects/help-stop-my-poverty-cyber-pan-handleing/x/8692160#home ﻿,1,554,https   www indiegogo com projects help stop my poverty cyber pan handleing x         home ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13vz1qqzlq5flz2k223znxpkmvgutlei,b0b1t.48058475,2014-10-12T03:45:07,i rekt ur mum last nite. cuz da haterz were 2 much 4 meh lik dis if u cri evertim and sponswer mi robox vidz https://www.indiegogo.com/projects/gimme-dem-moneyz-4-roblox/x/8851222#home﻿,1,551,i rekt ur mum last nite  cuz da haterz were   much   meh lik dis if u cri evertim and sponswer mi robox vidz https   www indiegogo com projects gimme dem moneyz   roblox x         home,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13iyvl5vzqledtym04cirookpa1edwpvuw0k,Tomas Adomaitis,2014-10-08T18:24:05,https://www.paidverts.com/ref/tomuciux99 esyest money ever. join to our  team!!!!﻿,1,540,https   www paidverts com ref tomuciux   esyest money ever  join to our  team    ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z125tj4zjlngxfvxr04cg5wyhkmxhxloesk0k,Anders Lundgren,2014-11-07T18:08:44,"#nowplaying ""Weekendmix"" track 04 : Katy Perry - Roar (DJ Denis Shmelev &amp; DJ Alex Serov Remix) http://youtu.be/CevxZvSJLk8   Listen live at: www.smartfm.nl/livestream.html﻿",1,665, nowplaying  weekendmix  track      katy perry   roar  dj denis shmelev  amp  dj alex serov remix  http   youtu be cevxzvsjlk    listen live at  www smartfm nl livestream html,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13tf12gvt2owtxpl04ceprwxmqnxx5a2gs,Kwon Kee,2014-11-09T19:35:44,"Hey yall its the real Kevin Hart, shout out to my fans!!! follow me +RealKevinHeart ﻿",1,678,hey yall its the real kevin hart  shout out to my fans    follow me  realkevinheart ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z13wsnj44xfigrbse22iubv5kmebxlebm04,monal shah,2014-11-10T09:00:34,"https://apps.facebook.com/my-polls/utsitcompetition2014?from=user_link&amp;ref_id=ouxg5e .  Please open this link and vote for  anand niketan international school, the  project name is project Fr-e-dom and share it with  yours friend.﻿",1,681,https   apps facebook com my polls utsitcompetition     from user link amp ref id ouxg e    please open this link and vote for  anand niketan international school  the  project name is project fr e dom and share it with  yours friend ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13rynciopfrjhjjp04ccb4zazr4hrerjf0,Taina Boaventura,2015-06-04T17:16:09,curti? click here ?  https://www.facebook.com/demiilovatofas?ref=hl   https://www.facebook.com/pages/Frases-Secretas/448800865296855?ref=hl﻿,1,689,curti  click here    https   www facebook com demiilovatofas ref hl   https   www facebook com pages frases secretas                 ref hl,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12hezdwqkqvg1zec22mtnerjlixyrt33,DIIL GANG,2015-06-04T19:02:10,http://www.ermail.pl/dolacz/UnNfY2I=                  Please click on the  link﻿,1,690,http   www ermail pl dolacz unnfy i                   please click on the  link,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13ihroixyvmzvl2h22kclthlnmmxtggl04,Destiny Cable,2015-06-05T03:33:16,PLEASE VOTE FOR ME FOR THE WET SEAL MODEL 2015 CONTEST! MY INSTAGRAM  USERNAME IS destinyforever_  http://www.wetseal.com/modelsearch15/modelsearch15.html﻿,1,693,please vote for me for the wet seal model      contest  my instagram  username is destinyforever   http   www wetseal com modelsearch   modelsearch   html,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12wgp0z4oj1sxqqf04cgfuwczfsvnjw3ew,sunny leone,2015-06-05T15:11:28,https://binbox.io/DNCkM#qT4Q1JB1﻿,1,695,https   binbox io dnckm qt q jb ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12tgphxmvmizr5h104cjzr5rle3tftgch0,joann belin,2015-05-23T16:13:56.684000,give it a like﻿,1,793,give it a like,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",1
z13uzb3zqoylw1kl022zidpqbn2tfpcjr04,Connor Mire,2015-05-21T20:47:08.673000,I&#39;m A SUBSCRIBER﻿,1,812,i     m a subscriber,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",1
z13ms12adsbdjbdds23nctrqsq2qhtose,Angela Alor,2015-05-20T19:53:57.924000,HOW DO YOU PUT A PICTURE FOR YOUR IMAGE THINGIE?!?!﻿,1,825,how do you put a picture for your image thingie    ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z12cjdywboihdxu5d04celsj0m2vjzrwk0k,DrPunkable,2015-05-20T17:39:26.476000,"okay, this should cover me for some time... Thumbs up if you&#39;re watching while youtube still exists.﻿",1,826,okay  this should cover me for some time    thumbs up if you     re watching while youtube still exists ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z12vsvqwqyjiinvj204cjjjyflbgvbsgtlg0k,Eduardo Salgado Uresti,2015-05-20T13:16:34.752000,Thumbs up if shrek is gay 👍﻿,1,829,thumbs up if shrek is gay ,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",1
z13kf5iwrofhglmk1231xreqhuu4xrwcl,Synchronized™ Nightcore,2015-05-15T14:58:48.131000,Do not like this comment if you are not watching in 2004﻿,1,909,do not like this comment if you are not watching in     ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z12ojrnynma1j352o22ft1kx5s3xiprvx,Bradley beswick,2015-05-14T13:12:39.729000,share your thoughts﻿,1,913,share your thoughts,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",1
z13wyl5pgmjgvj1rr04cfxfpjz22yfbwly00k,Malvin Baez,2015-05-03T01:39:03.193000,PLEASE DON&#39;T LIKE THIS COMMENT IF YOU ARE WATCHING IN 2015!!!!!!!!!!!﻿,1,927,please don     t like this comment if you are watching in                ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z12nippylqvqshgqb04cdbgywx3kcxhgfug0k,Captain Liverpool,2015-03-31T13:56:40.139000,please suscribe i am bored of 5 subscribers try to get it to 20!﻿,1,957,please suscribe i am bored of   subscribers try to get it to    ,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",1
z125zdpzksrzyt10m232x1cpcobdjduoo04,Pj Jessie,2015-03-22T01:04:09.486000,Omg can this be the first video on YouTube to hit 1 billion views like this comment of you agree.﻿,1,965,omg can this be the first video on youtube to hit   billion views like this comment of you agree ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z13gwfnb3pqgzhgmi221epogwszbhdcg104,alin silviu lazar,2014-10-05T15:13:27,http://www.googleadservices.com/pagead/aclk?sa=L&amp;ai=CSyOEB1wxVPCfL7D27AbGpYDgBJDPm6IH6MHu05wBgJXbv8sBEAEgkN7lJVCF7byH_f____8BYIOFgICAHKABsKG31wPIAQKpAh_KmC0hBpM-qAMByAPBBKoEkwFP0KullxqI1MG6o43HVzE-eFMqRG4Tu5LLBU_fsZ8gn0HBkJhBX-m83W1TS3_3Dx_HwPdX1Kazsj8o7SIEcVJjmBNsWyiJEcqvHXLbdzStUBOFaloYInWm0_rOOCppS2AuAT6zguICKm0lI83duwMAbzqvenE8TRfAzOrltBb037VzYv_XI4hBNQ2nvh19MrBgE0SIBgGgBgKAB7jeyCg&amp;num=1&amp;cid=5Ggs_m_9mA3TI40fS6mVPICS&amp;sig=AOD64_1OFC7Seh_1pOp-jYrbS7X6-heeNQ&amp;client=ca-pub-8252267209931889&amp;adurl=http://blog.2parale.ro/2014/10/challenge-pentru-afiliati-aplica-la-noile-programe-de-afiliere-si-fii-business-boomerul-lunii/&amp;nm=2&amp;mb=2&amp;bg=!A0QoUc7Q48v3_QIAAABpUgAAACsqAR0_VgOQWQxjmPUyvKoSf3K-q1BvKf9ZE4jhNC3ovckKxCbAFzZpAJiBXWBvVq4jrDgZ8q3rInlwgaBy_bXlfw7ma6dk0RJG14ZkRyizwqdi7HxgGE9tNDD9abflTFkBMbFfcJixNtHwbwkJ6N2onLH2D9EvEagPhoEwXOgBnu5ibgtRkgnAcQ1OIbgMzgAFNSc0lsaRiqj8HQR8T12dWv_7biY4k6I3y4yubloTdE_4XVKlnVeADZzF1L_xRYQkE6Wsur3EdLJWGk8fLq_QALdI-wAzNuysgqjNRDY6VucKLplZONyiSdKc9ebX-0dbHjZdW0LbsJBi40gXm0D0p5KRhv8XInQlI53__wQBaHS8zX4MJHw5vWrkPXFOeKs ﻿,1,533,http   www googleadservices com pagead aclk sa l amp ai csyoeb wxvpcfl d  abgpydgbjdpm ih mhu  wbgjxbv sbeaegkn ljvcf byh f     byiofgicahkabskg  wpiaqkpah kmc hbpm qambyapbbkoekwfp kullxqi mg o  hvze efmqrg tu llbu fsz gn hbkjhbx m  w ts   dx hwpdx kazsj o siecvjjmbnswyijecqvhxlbdzstubofaloyinwm  roocpps auat zguickm li  duwmabzqvene trfazorltbb   vzyv xi hbnq nvh  mrbge sibgggbgkab jeycg amp num   amp cid  ggs m  ma ti  fs mvpics amp sig aod    ofc seh  pop jyrbs x  heenq amp client ca pub                  amp adurl http   blog  parale ro         challenge pentru afiliati aplica la noile programe de afiliere si fii business boomerul lunii  amp nm   amp mb   amp bg  a qouc q  v  qiaaabpugaaacsqar  vgoqwqxjmpuyvkosf k q bvkf ze jhnc ovckkxcbafzzpajibxwbvvq jrdgz q rinlwgaby bxlfw ma dk rjg  zkryizwqdi hxgge tndd abfltfkbmbffcjixnthwbwkj n onlh d eveagphoewxogbnu ibgtrkgnacq oibgmzgafnsc lsariqj hqr t  dwv  biy k i y yublotde  xvklnveadzzf l xryqke wsur edljwgk flq qaldi waznuysgqjnrdy vucklplzonyisdkc ebx  dbhjzdw lbsjbi  gxm d p krhv xinqli    wqbahs zx mjhw vwrkpxfoeks ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13xd30auyngcdn4m04cgfkznnnae1obb2k,Mehmet Ertuğrul Tohumcu,2014-10-03T15:28:05,https://www.facebook.com/pages/Komedi-burda-gel/775510675841486﻿,1,530,https   www facebook com pages komedi burda gel                ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13qybua2yfydzxzj04cgfpqdt2syfx53ms0k,John Bello,2014-08-01T21:04:03,Hey everyone. Watch this trailer!!!!!!!!  http://believemefilm.com?hlr=h2hQBUVB﻿,1,358,hey everyone  watch this trailer          http   believemefilm com hlr h hqbuvb,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12jzv45snjidxmb004ch3qaotakv1xx50w,sleman zezo,2014-08-23T20:28:41,https://www.facebook.com/pages/%D8%AA%D8%AD%D9%85%D9%8A%D9%84-%D8%A7%D8%AC%D9%85%D9%84-%D8%A7%D9%84%D8%A7%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89___-music/674732645945877 ﻿,1,386,https   www facebook com pages  d  aa d  ad d     d   a d      d  a  d  ac d     d      d  a  d     d  a  d     d     d  b  d   a d     d        music                 ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12ytrbydy2ogluio04cfdmrdvn4ijrr3kg0k,Braiden Short,2014-09-03T22:46:22,http://shhort.com/a?r=HuPwEH5ab﻿,1,406,http   shhort com a r hupweh ab,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12utdmrdmz1ctouj22yu52pqt2if3pwl04,Yerki el duro,2014-09-03T11:29:56,Nicee!!sabrosura viva https://soundcloud.com/yerki-elinmigrante/yerki-myb-move-your-body﻿,1,404,nicee  sabrosura viva https   soundcloud com yerki elinmigrante yerki myb move your body,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13sfvhiwxmqz3xad04cddehoyr5g1i5c0s,TWIN MELODY,2014-09-02T19:57:01,"  HI!:D!:) We’ re TWIN MELODY ,17 year old twins :) WE DID SOME COVERS!!WE DID A COVER OF BIRTHDAY BY KATY PERRY!!  PLEASE JUST TAKE 1 SECOND AND WATCH IT!! THANKS,MERCI,GRACIAS,DANKE,OBRIGADO,GRAZIE ….    !!!  &lt;3  XX HAVE A NICE DAY!!:D﻿",1,403,  hi  d    we re twin melody     year old twins    we did some covers  we did a cover of birthday by katy perry    please just take   second and watch it   thanks merci gracias danke obrigado grazie            lt    xx have a nice day   d,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",1
z134ub2pemn1jjarh04cdb14yqagxpqy1e4,Rusty Cohle,2014-08-30T15:22:54,The TREU DETECTIVE alternate ending! __ http://www.funnyordie.com/videos/d15fb87973/true-defectives﻿,1,397,the treu detective alternate ending     http   www funnyordie com videos d  fb      true defectives,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12ntdriqpfni1mtf23zwb0b0p34fnyak04,Frank co,2014-08-30T11:00:35,http://www.bubblews.com/news/6401116-vps-solutions﻿,1,396,http   www bubblews com news         vps solutions,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z124czqqpmefyrxa204cd5jgrwqoctipvuo0k,Miguel Del Valle,2014-08-26T02:44:42,http://9gag.com/gag/aAVpwj9/ =)﻿,1,390,http    gag com gag aavpwj     ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z131tjkgdtvpxzx1i23gctyj5rrluhsvy,zeynep saka,2014-08-23T05:58:47,I #votekatyperry for the 2014 MTV #VMA Best Lyric Video! See who's in the  lead and vote:  http://on.mtv.com/Ut15kX﻿,1,385,i  votekatyperry for the      mtv  vma best lyric video  see who s in the  lead and vote   http   on mtv com ut  kx,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13ugh0owyazefisp23pftph1mubdxozc04,Priyanshu Panta,2014-10-02T13:17:36,https://www.facebook.com/pages/Hiphop-Express/704682339621282                 like this page yo﻿,1,528,https   www facebook com pages hiphop express                                 like this page yo,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z12qvlsqppeeyt3gp04cchwaivz4f54bbho,anne baba,2014-08-21T21:59:13,http://www.ebay.com/itm/131275322914?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿,1,383,http   www ebay com itm              sspagename strk meselx it amp  trksid p     m     l     ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
z13ccdmpbuuqc32bf04cj3xrcrrjsxozwtk0k,phemion23,2014-08-21T10:25:48,http://www.mediafire.com/download/yvovhafsv5qzzqo/Video.rar    download and  make money today ﻿,1,382,http   www mediafire com download yvovhafsv qzzqo video rar    download and  make money today ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",1
